"","Location","Store_Type","Product_Variety","Traffic","Store_Size","Staff_Efficiency","Store_Age","Competitor_Distance","Monthly_Promotions","Economic_Indicator","Marketing_Expense","Monthly_Sales","Location","Cost_Per_Customer","Sales_Per_Customer","x","x"
"204","Sacramento","Electronics",708,2406,140,91.6,26,4,3,107.4,10000,317860,"Sacramento",4.15627597672485,132.111388196176,204,204
"205","Sacramento","Electronics",658,2860,102,78.1,10,17,7,120.5,46000,327660,"Sacramento",16.0839160839161,114.566433566434,205,205
"206","Los Angeles","Clothing",357,1860,150,51.7,3,6,5,95.9,23000,209480,"Los Angeles",12.3655913978495,112.623655913978,206,206
"207","Sacramento","Grocery",397,2582,84,81.8,25,9,4,103.3,20000,220630,"Sacramento",7.74593338497289,85.4492641363284,207,207
"208","Palo Alto","Grocery",603,1588,258,90.1,29,16,7,92,37000,348740,"Palo Alto",23.2997481108312,219.609571788413,208,208
"209","Sacramento","Clothing",486,1734,429,70.9,1,10,3,115.2,8000,385030,"Sacramento",4.61361014994233,222.047289504037,209,209
"210","Palo Alto","Grocery",558,2422,92,66.2,17,11,6,85.7,33000,285980,"Palo Alto",13.6251032204789,118.075970272502,210,210
"211","Palo Alto","Clothing",580,2003,400,55.6,8,9,3,109.4,12000,315690,"Palo Alto",5.99101347978033,157.608587119321,211,211
"212","Los Angeles","Electronics",676,2143,476,75.6,24,7,6,89.5,29000,417880,"Los Angeles",13.5324311712552,194.997666822212,212,212
"213","San Francisco","Electronics",530,1815,491,66.5,19,6,8,95.9,46000,413240,"San Francisco",25.3443526170799,227.68044077135,213,213
"214","San Francisco","Electronics",248,2004,98,58.9,20,12,7,106.1,37000,207630,"San Francisco",18.4630738522954,103.607784431138,214,214
"215","Sacramento","Grocery",281,1899,330,52.7,10,13,7,103.4,44000,267840,"Sacramento",23.1700895208004,141.042654028436,215,215
"216","San Francisco","Electronics",432,2607,185,59.6,29,10,5,136.2,23000,244140,"San Francisco",8.82240122746452,93.6478711162255,216,216
"217","San Francisco","Electronics",458,3057,81,69.4,21,9,4,95.1,11000,245540,"San Francisco",3.59829898593392,80.3205757278377,217,217
"218","San Francisco","Grocery",592,1581,205,83.5,15,7,3,99.3,5000,315690,"San Francisco",3.16255534471853,199.677419354839,218,218
"219","Los Angeles","Electronics",432,2349,482,61.4,11,18,6,107.4,33000,302670,"Los Angeles",14.0485312899106,128.850574712644,219,219
"220","Palo Alto","Clothing",267,1497,446,75.5,27,1,6,78.7,26000,272670,"Palo Alto",17.3680694722779,182.144288577154,220,220
"221","San Francisco","Electronics",689,1541,100,79.5,6,10,6,111.6,38000,304170,"San Francisco",24.6593121349773,197.384815055159,221,221
"222","Sacramento","Electronics",316,1960,291,70.5,24,8,6,109.4,35000,280220,"Sacramento",17.8571428571429,142.969387755102,222,222
"223","San Francisco","Electronics",294,2444,368,73,10,7,3,96.4,8000,277120,"San Francisco",3.27332242225859,113.387888707038,223,223
"224","Los Angeles","Electronics",496,3325,234,53.8,8,9,8,103.5,45000,273220,"Los Angeles",13.5338345864662,82.1714285714286,224,224
"225","San Francisco","Grocery",305,2799,98,52,5,10,6,104.5,37000,194530,"San Francisco",13.2190067881386,69.4998213647731,225,225
"226","Los Angeles","Clothing",535,2585,233,85,8,13,7,100.4,45000,261870,"Los Angeles",17.4081237911025,101.303675048356,226,226
"227","Los Angeles","Grocery",515,1921,234,91.9,23,6,8,102,45000,286560,"Los Angeles",23.4252993232691,149.172306090578,227,227
"228","Sacramento","Electronics",198,3010,330,59.6,25,6,7,105,45000,273070,"Sacramento",14.9501661129568,90.7209302325581,228,228
"229","Palo Alto","Clothing",630,1910,282,72.3,1,10,5,78,22000,296630,"Palo Alto",11.5183246073298,155.303664921466,229,229
"230","Palo Alto","Electronics",359,1916,483,82.1,27,12,7,113.3,34000,345040,"Palo Alto",17.7453027139875,180.083507306889,230,230
"231","San Francisco","Grocery",306,1589,407,93.3,11,10,5,88.5,17000,300390,"San Francisco",10.6985525487728,189.043423536816,231,231
"232","Sacramento","Clothing",632,1309,234,85.9,15,6,4,101.4,14000,285710,"Sacramento",10.6951871657754,218.265851795264,232,232
"233","San Francisco","Electronics",612,1094,273,68.1,1,11,6,95.9,23000,377830,"San Francisco",21.0237659963437,345.36563071298,233,233
"234","Sacramento","Grocery",167,1386,90,54.7,20,17,7,130.4,38000,169910,"Sacramento",27.4170274170274,122.590187590188,234,234
"235","Palo Alto","Clothing",703,1349,388,70.3,2,5,8,110.5,49000,349930,"Palo Alto",36.3232023721275,259.399555226093,235,235
"236","Palo Alto","Grocery",517,1811,495,56.8,12,11,4,104.7,17000,318010,"Palo Alto",9.3870789618995,175.599116510215,236,236
"237","San Francisco","Clothing",412,1633,292,78.3,16,13,4,112.6,5000,233800,"San Francisco",3.06184935701163,143.172075933864,237,237
"238","Sacramento","Grocery",626,2828,54,61.9,20,12,6,93.2,31000,223380,"Sacramento",10.961810466761,78.988684582744,238,238
"239","San Francisco","Grocery",567,1486,274,81.9,1,7,5,99,24000,324820,"San Francisco",16.1507402422611,218.586810228802,239,239
"240","Los Angeles","Clothing",796,1564,283,80.1,24,3,6,83.6,37000,371320,"Los Angeles",23.6572890025575,237.416879795396,240,240
"241","San Francisco","Grocery",682,2090,168,71,7,9,4,109.3,11000,288480,"San Francisco",5.26315789473684,138.028708133971,241,241
"242","Los Angeles","Electronics",413,1823,447,76.4,4,8,7,81,40000,310870,"Los Angeles",21.9418540866703,170.52660449808,242,242
"243","Los Angeles","Clothing",330,2381,140,55.7,14,7,4,104.6,16000,185500,"Los Angeles",6.71986560268795,77.9084418311634,243,243
"244","Sacramento","Clothing",503,1531,380,85.9,10,12,7,86,36000,346280,"Sacramento",23.514043109079,226.178967994775,244,244
"245","Palo Alto","Clothing",369,1976,474,71,11,12,6,80.1,34000,330750,"Palo Alto",17.2064777327935,167.383603238866,245,245
"246","Palo Alto","Grocery",664,2689,246,73.5,23,8,5,96.3,29000,339860,"Palo Alto",10.7846783190777,126.388992190405,246,246
"247","Palo Alto","Electronics",499,2253,69,52.8,15,11,8,99.1,48000,251190,"Palo Alto",21.3049267643142,111.491344873502,247,247
"248","Palo Alto","Grocery",518,2574,211,94.5,24,10,5,114.4,23000,246000,"Palo Alto",8.93550893550893,95.5710955710956,248,248
"249","Palo Alto","Electronics",634,1674,271,69.5,26,8,5,90.3,15000,351780,"Palo Alto",8.96057347670251,210.143369175627,249,249
"250","Palo Alto","Clothing",751,1558,231,73.5,10,7,4,93,5000,401650,"Palo Alto",3.20924261874198,257.798459563543,250,250
"251","Sacramento","Electronics",440,1946,343,86.2,25,8,6,99.3,29000,339250,"Sacramento",14.9023638232271,174.331963001028,251,251
"252","Los Angeles","Electronics",673,2088,142,90.2,30,10,4,113.9,18000,340000,"Los Angeles",8.62068965517241,162.835249042146,252,252
"253","Palo Alto","Clothing",705,2585,412,59.3,20,13,6,102.7,34000,367510,"Palo Alto",13.1528046421663,142.170212765957,253,253
"254","San Francisco","Grocery",717,2589,438,85.1,27,12,6,99.3,28000,381220,"San Francisco",10.8149864812669,147.246040942449,254,254
"255","Palo Alto","Clothing",311,2016,229,52.8,24,9,8,87.3,49000,205170,"Palo Alto",24.3055555555556,101.770833333333,255,255
"256","Sacramento","Electronics",424,1884,382,68.4,11,13,6,93.7,38000,332580,"Sacramento",20.1698513800425,176.528662420382,256,256
"257","Los Angeles","Electronics",321,2185,410,76.8,19,12,6,96.6,33000,268710,"Los Angeles",15.1029748283753,122.979405034325,257,257
"258","Sacramento","Clothing",465,1725,381,54.6,11,8,6,90.2,37000,310740,"Sacramento",21.4492753623188,180.139130434783,258,258
"259","Sacramento","Electronics",523,1453,95,71.7,7,9,6,94,41000,211710,"Sacramento",28.2174810736407,145.705437026841,259,259
"260","San Francisco","Electronics",648,1861,478,74.2,28,10,7,95.3,37000,389010,"San Francisco",19.8817839871037,209.032778076303,260,260
"261","Los Angeles","Clothing",641,1433,143,52.1,15,12,4,116.5,18000,322830,"Los Angeles",12.5610607117934,225.282623866015,261,261
"262","Los Angeles","Grocery",846,2509,180,51.7,30,8,5,102.2,26000,325590,"Los Angeles",10.3626943005181,129.768832204065,262,262
"263","Los Angeles","Grocery",321,2656,268,73.1,25,11,5,67.1,13000,213900,"Los Angeles",4.89457831325301,80.5346385542169,263,263
"264","Los Angeles","Electronics",489,2021,431,62.6,20,12,4,123.2,16000,388480,"Los Angeles",7.91687283523008,192.221672439386,264,264
"265","Los Angeles","Clothing",389,1545,305,79.7,25,10,5,110,21000,279070,"Los Angeles",13.5922330097087,180.62783171521,265,265
"266","Los Angeles","Grocery",567,2054,287,76.4,25,11,7,95.5,39000,287650,"Los Angeles",18.9873417721519,140.043816942551,266,266
"267","Sacramento","Grocery",722,2414,249,50.1,16,8,7,101.9,45000,378740,"Sacramento",18.6412593206297,156.893123446562,267,267
"268","Los Angeles","Clothing",447,2362,191,71.5,15,6,4,94.9,10000,242380,"Los Angeles",4.23370025402202,102.616426756986,268,268
"269","Palo Alto","Clothing",421,2742,153,58.1,30,6,8,103.5,46000,259290,"Palo Alto",16.7760758570387,94.562363238512,269,269
"270","San Francisco","Grocery",544,1826,201,76.6,23,7,4,78,23000,279580,"San Francisco",12.5958378970427,153.110624315444,270,270
"271","Palo Alto","Electronics",575,2522,135,61.7,15,10,5,90.7,20000,250210,"Palo Alto",7.93021411578113,99.2109436954798,271,271
"272","Sacramento","Clothing",622,2132,431,94.7,27,10,6,117.8,29000,400050,"Sacramento",13.6022514071295,187.640712945591,272,272
"273","Los Angeles","Grocery",698,1695,480,50.8,21,11,4,100.9,8000,451520,"Los Angeles",4.71976401179941,266.383480825959,273,273
"274","Sacramento","Electronics",304,2377,143,91.1,7,12,6,115.4,33000,223780,"Sacramento",13.8830458561212,94.1438788388725,274,274
"275","Sacramento","Grocery",342,1971,452,80.6,28,9,4,96.7,12000,258920,"Sacramento",6.0882800608828,131.364789446981,275,275
"276","San Francisco","Clothing",431,2109,76,55.5,13,8,5,121.2,29000,259030,"San Francisco",13.7505926979611,122.821242294926,276,276
"277","Los Angeles","Grocery",379,1543,335,50.8,25,16,6,118,31000,256780,"Los Angeles",20.0907323395982,166.416072585872,277,277
"278","Los Angeles","Grocery",569,1778,393,88.2,26,11,5,84.4,21000,339240,"Los Angeles",11.8110236220472,190.798650168729,278,278
"279","Palo Alto","Clothing",580,1654,174,82,16,12,5,79.1,29000,257540,"Palo Alto",17.5332527206771,155.707376058041,279,279
"280","Los Angeles","Clothing",757,2281,480,88.9,5,9,4,99.4,7000,450390,"Los Angeles",3.06882946076282,197.452871547567,280,280
"281","Los Angeles","Grocery",544,1636,498,78.4,5,12,6,111,33000,411560,"Los Angeles",20.1711491442543,251.564792176039,281,281
"282","Los Angeles","Grocery",756,1940,171,92.6,30,10,5,117.5,27000,396250,"Los Angeles",13.9175257731959,204.252577319588,282,282
"283","San Francisco","Clothing",756,2104,326,90.7,17,14,4,86.3,17000,373470,"San Francisco",8.07984790874525,177.504752851711,283,283
"284","Sacramento","Electronics",415,1883,412,84.6,11,9,8,99.1,48000,322000,"Sacramento",25.4912373871482,171.003717472119,284,284
"285","Los Angeles","Grocery",324,1912,66,88.6,20,14,4,86.1,15000,226420,"Los Angeles",7.84518828451883,118.42050209205,285,285
"286","Palo Alto","Grocery",597,1728,135,54.8,30,7,4,88.7,20000,253310,"Palo Alto",11.5740740740741,146.591435185185,286,286
"287","Los Angeles","Grocery",586,2176,212,57.3,16,5,7,119,38000,326790,"Los Angeles",17.4632352941176,150.179227941176,287,287
"288","San Francisco","Grocery",585,1657,200,62.8,23,11,5,135,22000,284590,"San Francisco",13.2770066385033,171.750150875075,288,288
"289","Sacramento","Electronics",516,2698,149,76.9,25,11,7,91.9,37000,238960,"Sacramento",13.713862120089,88.5693106004448,289,289
"290","San Francisco","Clothing",100,3033,443,53.4,9,15,4,108.8,6000,246430,"San Francisco",1.9782393669634,81.2495878667985,290,290
"291","San Francisco","Grocery",751,2049,443,60.3,24,8,4,110.7,7000,445390,"San Francisco",3.41630063445583,217.369448511469,291,291
"292","Palo Alto","Clothing",213,2007,211,52.7,4,11,7,110,43000,199950,"Palo Alto",21.4250124564026,99.626307922272,292,292
"293","Los Angeles","Clothing",384,2038,491,85.7,2,11,6,91.3,29000,348640,"Los Angeles",14.2296368989205,171.069676153091,293,293
"294","Sacramento","Electronics",533,2044,242,50.5,28,14,7,69.7,40000,276720,"Sacramento",19.5694716242661,135.381604696673,294,294
"295","Los Angeles","Grocery",504,1748,165,61.8,12,11,5,97.4,23000,298410,"Los Angeles",13.1578947368421,170.715102974828,295,295
"296","Los Angeles","Clothing",562,2168,164,86.1,26,12,4,92.5,22000,263030,"Los Angeles",10.1476014760148,121.323800738007,296,296
"297","Los Angeles","Clothing",547,2105,203,68.3,12,9,6,85.4,31000,256520,"Los Angeles",14.7268408551069,121.862232779097,297,297
"298","Los Angeles","Electronics",665,2204,470,54.9,1,11,7,110.2,46000,452440,"Los Angeles",20.8711433756806,205.281306715064,298,298
"299","San Francisco","Grocery",607,2186,317,70.5,14,12,4,101.1,11000,392550,"San Francisco",5.032021957914,179.574565416285,299,299
"300","Sacramento","Electronics",848,1776,95,81.8,2,12,5,92.2,17000,322700,"Sacramento",9.57207207207207,181.70045045045,300,300
"301","Sacramento","Clothing",331,2386,222,78.5,27,10,4,102.8,13000,281070,"Sacramento",5.44844928751048,117.799664710813,301,301
"302","Palo Alto","Electronics",396,2720,105,86.8,10,13,6,61.3,31000,268480,"Palo Alto",11.3970588235294,98.7058823529412,302,302
"303","Los Angeles","Electronics",321,1427,326,61.8,21,8,5,84.6,24000,280810,"Los Angeles",16.8185003503854,196.783461807989,303,303
"304","Palo Alto","Grocery",641,2322,213,80.3,5,11,7,120.1,45000,322950,"Palo Alto",19.3798449612403,139.082687338501,304,304
"305","Sacramento","Grocery",596,1412,98,71.2,18,5,5,100.2,19000,260790,"Sacramento",13.4560906515581,184.695467422096,305,305
"306","Palo Alto","Clothing",331,2671,376,76.6,15,15,8,117.3,48000,257880,"Palo Alto",17.970797454137,96.5481093223512,306,306
"307","San Francisco","Grocery",527,2338,191,80.7,3,8,5,92.1,16000,258950,"San Francisco",6.84345594525235,110.757057313944,307,307
"308","Los Angeles","Grocery",749,1477,431,65.8,30,13,6,115.9,36000,423110,"Los Angeles",24.373730534868,286.465809072444,308,308
"309","Sacramento","Grocery",552,1943,74,50.9,1,13,7,111.1,34000,226690,"Sacramento",17.4987133299022,116.670097786927,309,309
"310","San Francisco","Clothing",692,1760,419,78.1,21,12,5,134,21000,414460,"San Francisco",11.9318181818182,235.488636363636,310,310
"311","Sacramento","Grocery",589,2797,486,61.8,30,17,6,117.2,25000,344890,"Sacramento",8.93814801573114,123.307114765821,311,311
"312","Sacramento","Electronics",362,2262,55,78.9,30,9,3,93.1,7000,161460,"Sacramento",3.0946065428824,71.3793103448276,312,312
"313","Sacramento","Grocery",236,2009,237,78.5,11,11,6,106,37000,164010,"Sacramento",18.4171229467397,81.6376306620209,313,313
"314","Sacramento","Electronics",532,890,75,57.8,16,6,6,113.3,35000,251230,"Sacramento",39.3258426966292,282.280898876404,314,314
"315","Palo Alto","Grocery",455,2532,65,90.8,23,12,5,77.6,21000,227600,"Palo Alto",8.29383886255924,89.8894154818325,315,315
"316","San Francisco","Grocery",705,2934,315,94.8,28,15,4,96.5,10000,341950,"San Francisco",3.40831629175187,116.547375596455,316,316
"317","Sacramento","Electronics",517,2268,256,88.7,26,12,4,77.1,19000,337680,"Sacramento",8.37742504409171,148.888888888889,317,317
"318","Los Angeles","Clothing",769,1709,160,89.8,25,8,4,77.3,20000,354170,"Los Angeles",11.7027501462844,207.238150965477,318,318
"319","Sacramento","Electronics",594,1790,73,82.1,30,8,6,107.4,34000,316710,"Sacramento",18.9944134078212,176.932960893855,319,319
"320","Palo Alto","Clothing",440,2435,104,73.1,9,8,6,121.4,30000,221120,"Palo Alto",12.3203285420945,90.8090349075975,320,320
"321","San Francisco","Clothing",347,1147,132,81.4,17,8,5,138.1,25000,260380,"San Francisco",21.795989537925,227.009590235397,321,321
"322","Palo Alto","Grocery",479,2249,103,59.3,9,12,5,115.1,29000,252000,"Palo Alto",12.894619831036,112.049799911072,322,322
"323","Los Angeles","Clothing",466,2241,475,71.9,18,3,8,82.2,49000,396050,"Los Angeles",21.8652387327086,176.729138777332,323,323
"324","Los Angeles","Grocery",550,2384,53,81.3,14,15,4,106.4,10000,294560,"Los Angeles",4.19463087248322,123.557046979866,324,324
"325","Sacramento","Clothing",380,2786,291,83.9,9,10,5,76.6,28000,284210,"Sacramento",10.0502512562814,102.013639626705,325,325
"326","San Francisco","Clothing",617,1636,206,58.8,16,11,6,115.3,44000,327130,"San Francisco",26.8948655256724,199.957212713936,326,326
"327","Sacramento","Grocery",501,2290,416,59.9,19,10,6,87.9,23000,369590,"Sacramento",10.0436681222707,161.393013100437,327,327
"328","Sacramento","Electronics",660,1781,128,94.4,14,10,5,83.4,26000,344050,"Sacramento",14.5985401459854,193.177989893318,328,328
"329","San Francisco","Electronics",199,2087,332,86.7,11,13,7,73.2,38000,219190,"San Francisco",18.2079540009583,105.026353617633,329,329
"330","San Francisco","Clothing",487,2743,313,83.5,11,15,4,106.6,12000,319720,"San Francisco",4.374772147284,116.55851257747,330,330
"331","Palo Alto","Grocery",352,2167,446,88.9,13,8,5,96.3,19000,282970,"Palo Alto",8.76788186432857,130.581449007845,331,331
"332","Palo Alto","Clothing",535,2127,389,65.3,12,5,5,88.4,29000,373270,"Palo Alto",13.6342266102492,175.491302303714,332,332
"333","San Francisco","Clothing",511,2362,351,51.9,26,2,5,97.9,20000,290830,"San Francisco",8.46740050804403,123.128704487722,333,333
"334","Sacramento","Grocery",652,1576,398,70.4,20,6,7,121.4,42000,389790,"Sacramento",26.6497461928934,247.328680203046,334,334
"335","San Francisco","Electronics",506,1392,454,80.2,20,12,6,70.5,31000,376420,"San Francisco",22.2701149425287,270.416666666667,335,335
"336","Los Angeles","Clothing",198,1923,177,88.6,23,9,8,109.4,48000,215270,"Los Angeles",24.9609984399376,111.944877795112,336,336
"337","San Francisco","Electronics",592,2039,349,69.3,25,15,4,91.4,19000,331780,"San Francisco",9.31829328102011,162.71701814615,337,337
"338","Los Angeles","Electronics",432,2138,341,84.9,4,11,3,107.9,7000,340240,"Los Angeles",3.27408793264733,159.139382600561,338,338
"339","Los Angeles","Grocery",784,2317,320,54.1,2,12,5,85.7,24000,391820,"Los Angeles",10.3582218385844,169.106603366422,339,339
"340","Sacramento","Clothing",520,1901,273,94.4,10,7,8,111.3,48000,301170,"Sacramento",25.2498684902683,158.427143608627,340,340
"341","Palo Alto","Grocery",477,916,82,89.6,22,14,8,109.5,50000,219900,"Palo Alto",54.5851528384279,240.065502183406,341,341
"342","Los Angeles","Clothing",588,1755,347,77.6,6,13,4,86.7,11000,301570,"Los Angeles",6.26780626780627,171.834757834758,342,342
"343","Palo Alto","Clothing",438,2198,249,51.1,4,8,4,71.3,11000,229480,"Palo Alto",5.00454959053685,104.404003639672,343,343
"344","Palo Alto","Clothing",1092,2257,434,78.3,15,10,7,100.9,42000,534260,"Palo Alto",18.6087727071334,236.712450155073,344,344
"345","Palo Alto","Clothing",561,1608,451,67.8,15,13,5,113.1,22000,399730,"Palo Alto",13.681592039801,248.588308457711,345,345
"346","Palo Alto","Clothing",970,1919,125,82,10,10,5,120.9,16000,443950,"Palo Alto",8.33767587285044,231.344450234497,346,346
"347","Sacramento","Clothing",998,2083,279,80.2,27,3,3,88.5,7000,429020,"Sacramento",3.36053768602976,205.962554008641,347,347
